index,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,nonzero_mean,output_type,gtex_tissue,histone_mark,transcription_factor
159,CL:0000706 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000706,choroid plexus epithelial cell,primary_cell,unknown,encode,single,false,2.0453009605407715,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
160,CL:0000746 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.7914988994598389,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
161,CL:0000746 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.8161104917526245,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
162,CL:0000746 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.8119232654571533,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
163,CL:0000746 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.793128252029419,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
164,CL:0000746 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,primary_cell,unknown,encode,single,false,3.5106585025787354,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
165,CL:0000775 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,false,0.8244473338127136,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
166,CL:0000775 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,false,0.8658792972564697,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
167,CL:0000775 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,false,0.8393487930297852,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
168,CL:0000775 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,false,0.837249755859375,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
169,CL:0000775 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,false,0.8037970662117004,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
170,CL:0000775 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,false,1.2437853813171387,OutputType.CHIP_HISTONE,NaN,H3K9me3,NaN
171,CL:0000792 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,false,3.7528088092803955,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
172,CL:0000792 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,false,1.3723632097244263,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
173,CL:0000792 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,false,0.9902058839797974,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
174,CL:0000792 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,false,1.428789496421814,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
175,CL:0000792 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,false,2.1308674812316895,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
176,CL:0000792 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,false,0.8295873999595642,OutputType.CHIP_HISTONE,NaN,H3K9me3,NaN
177,CL:0000842 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,encode,single,false,0.8204377293586731,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
178,CL:0000842 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,encode,single,false,0.9629728198051453,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
179,CL:0000842 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,encode,single,false,0.8454005718231201,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
180,CL:0000895 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,false,1.5007438659667969,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
181,CL:0000895 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,false,0.7769186496734619,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
182,CL:0000895 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,false,0.7501938343048096,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
183,CL:0000895 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,false,0.7959851026535034,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
184,CL:0000897 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,1.265649437904358,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
185,CL:0000897 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,0.8145694732666016,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
186,CL:0000897 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,0.8242737054824829,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
187,CL:0000897 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,0.7992186546325684,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
188,CL:0000905 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,false,1.443172574043274,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
189,CL:0000905 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,false,0.9221175909042358,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
190,CL:0000905 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,false,1.0698696374893188,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
191,CL:0000909 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,1.3422130346298218,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
192,CL:0000909 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,0.8160771131515503,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
193,CL:0000909 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,0.8387834429740906,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
194,CL:0000909 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,false,0.7764924168586731,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
195,CL:0001054 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,false,1.2726267576217651,OutputType.CHIP_HISTONE,NaN,H2AFZ,NaN
196,CL:0001054 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,false,1.366492509841919,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
197,CL:0001054 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,false,1.2522672414779663,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
198,CL:0001054 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,false,1.881212830543518,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
199,CL:0001054 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,false,1.5222563743591309,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
200,CL:0001054 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,false,2.0045270919799805,OutputType.CHIP_HISTONE,NaN,H3K4me2,NaN
201,CL:0001054 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,false,1.1920089721679688,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
202,CL:0001054 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,false,1.653550148010254,OutputType.CHIP_HISTONE,NaN,H3K79me2,NaN
203,CL:0001054 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,false,1.2866066694259644,OutputType.CHIP_HISTONE,NaN,H3K9ac,NaN
204,CL:0001054 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,false,1.3481738567352295,OutputType.CHIP_HISTONE,NaN,H3K9me3,NaN
205,CL:0001054 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,false,1.5084744691848755,OutputType.CHIP_HISTONE,NaN,H4K20me1,NaN
206,CL:0001059 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,encode,single,false,1.7290501594543457,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
207,CL:0001059 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,encode,single,false,0.9181594252586365,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
208,CL:0001059 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,encode,single,false,0.9064100980758667,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
209,CL:0001059 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,encode,single,false,1.0432772636413574,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
210,CL:0001059 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,encode,single,false,1.0541969537734985,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
211,CL:0001059 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,encode,single,false,1.2970075607299805,OutputType.CHIP_HISTONE,NaN,H3K9me3,NaN
212,CL:0002231 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002231,epithelial cell of prostate,primary_cell,unknown,encode,paired,false,0.852828860282898,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
213,CL:0002252 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002252,epithelial cell of esophagus,primary_cell,unknown,encode,single,false,1.167810320854187,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
214,CL:0002306 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002306,epithelial cell of proximal tubule,primary_cell,unknown,encode,single,false,1.7776589393615723,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
215,CL:0002319 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.8542282581329346,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
216,CL:0002319 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.8454180955886841,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
217,CL:0002319 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.8458381295204163,OutputType.CHIP_HISTONE,NaN,H3K79me2,NaN
218,CL:0002319 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,encode,single,false,0.8596713542938232,OutputType.CHIP_HISTONE,NaN,H3K9ac,NaN
219,CL:0002324 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.2481344938278198,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
220,CL:0002324 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.3310545682907104,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
221,CL:0002324 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.1346843242645264,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
222,CL:0002324 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.9428181648254395,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
223,CL:0002324 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.8589320182800293,OutputType.CHIP_HISTONE,NaN,H3K9ac,NaN
224,CL:0002324 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.4625475406646729,OutputType.CHIP_HISTONE,NaN,H3K9me3,NaN
225,CL:0002326 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,encode,single,false,2.1947197914123535,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
226,CL:0002326 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.0798907279968262,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
227,CL:0002326 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,encode,single,false,2.75551700592041,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
228,CL:0002326 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,encode,single,false,1.7127506732940674,OutputType.CHIP_HISTONE,NaN,H3K9me3,NaN
229,CL:0002327 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.0680005550384521,OutputType.CHIP_HISTONE,NaN,H2AFZ,NaN
230,CL:0002327 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.4711294174194336,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
231,CL:0002327 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.1175118684768677,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
232,CL:0002327 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,0.9088714718818665,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
233,CL:0002327 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.1306720972061157,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
234,CL:0002327 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.4887701272964478,OutputType.CHIP_HISTONE,NaN,H3K4me2,NaN
235,CL:0002327 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,0.7996102571487427,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
236,CL:0002327 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.5507910251617432,OutputType.CHIP_HISTONE,NaN,H3K79me2,NaN
237,CL:0002327 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.8133935928344727,OutputType.CHIP_HISTONE,NaN,H3K9ac,NaN
238,CL:0002327 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,encode,single,false,1.11653470993042,OutputType.CHIP_HISTONE,NaN,H3K9me3,NaN
239,CL:0002328 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002328,bronchial epithelial cell,primary_cell,unknown,encode,single,false,1.2896040678024292,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
240,CL:0002328 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002328,bronchial epithelial cell,primary_cell,unknown,encode,single,false,2.163724184036255,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
241,CL:0002372 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.1194050312042236,OutputType.CHIP_HISTONE,NaN,H2AFZ,NaN
242,CL:0002372 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.9409259557724,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
243,CL:0002372 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,0.9280364513397217,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
244,CL:0002372 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.1428780555725098,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
245,CL:0002372 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.2412523031234741,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
246,CL:0002372 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.2531827688217163,OutputType.CHIP_HISTONE,NaN,H3K4me2,NaN
247,CL:0002372 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.263627290725708,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
248,CL:0002372 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.1767727136611938,OutputType.CHIP_HISTONE,NaN,H3K79me2,NaN
249,CL:0002372 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,encode,single,false,1.109142780303955,OutputType.CHIP_HISTONE,NaN,H3K9ac,NaN
250,CL:0002518 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002518,kidney epithelial cell,primary_cell,unknown,encode,single,false,1.0444138050079346,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
251,CL:0002518 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002518,kidney epithelial cell,primary_cell,unknown,encode,single,false,2.2789642810821533,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
252,CL:0002547 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002547,fibroblast of the aortic adventitia,primary_cell,unknown,encode,single,false,2.15855073928833,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
253,CL:0002548 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002548,cardiac fibroblast,primary_cell,adult,encode,single,false,4.85253381729126,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
254,CL:0002551 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,encode,single,false,1.0494565963745117,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
255,CL:0002551 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,encode,single,false,1.0272518396377563,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
256,CL:0002551 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,encode,single,false,1.0379791259765625,OutputType.CHIP_HISTONE,NaN,H3K4me1,NaN
257,CL:0002551 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,encode,single,false,1.0568110942840576,OutputType.CHIP_HISTONE,NaN,H3K4me2,NaN
258,CL:0002551 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,"adult,unknown",encode,single,false,0.9473881721496582,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
259,CL:0002551 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,encode,single,false,0.9836273789405823,OutputType.CHIP_HISTONE,NaN,H3K79me2,NaN
260,CL:0002551 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,encode,single,false,1.1766735315322876,OutputType.CHIP_HISTONE,NaN,H3K9ac,NaN
261,CL:0002553 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"child,adult",encode,single,false,0.7723867297172546,OutputType.CHIP_HISTONE,NaN,H2AFZ,NaN
262,CL:0002553 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"adult,child",encode,single,false,1.5028578042984009,OutputType.CHIP_HISTONE,NaN,H3K27ac,NaN
263,CL:0002553 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"child,adult",encode,single,false,1.440978765487671,OutputType.CHIP_HISTONE,NaN,H3K27me3,NaN
264,CL:0002553 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"adult,child",encode,single,false,1.2858548164367676,OutputType.CHIP_HISTONE,NaN,H3K36me3,NaN
265,CL:0002553 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"adult,child",encode,single,false,2.077979326248169,OutputType.CHIP_HISTONE,NaN,H3K4me2,NaN
266,CL:0002553 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,adult,encode,single,false,1.4736813306808472,OutputType.CHIP_HISTONE,NaN,H3K4me3,NaN
